Log file open, 05/09/23 13:31:46
[2023.05.09-17.35.45:629][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:629][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:629][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:630][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:631][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:632][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:633][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:634][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:635][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:636][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:637][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:638][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:639][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:640][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:641][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.35.45:642][396]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
